flt_id,日期,航司,航班号,计划起飞,实际起飞,计划降落,实际降落,实际上轮档,计划始发站,实际始发站,计划到达站,实际到达站,month_of_year,week_of_year,day_of_week,day_of_year,minutes_of_day,计划飞行时长,实际飞行时长,实际滑行时长,实际上轮档时长,机型
436744724,2024/3/19 0:00,MU,2687,2024/3/19 7:50,2024/3/19 8:04,2024/3/19 10:00,2024/3/19 10:23,2024/3/19 10:35,WUX,WUX,XIY,XIY,3,12,2,79,600,130,139,12,151,320
436818791,2024/3/19 0:00,MU,6160,2024/3/19 21:50,2024/3/19 22:27,2024/3/20 0:25,2024/3/20 0:38,2024/3/20 0:43,SZX,SZX,XIY,XIY,3,12,3,80,25,155,131,5,136,325
436856366,2024/3/19 0:00,MU,5551,2024/3/19 7:50,2024/3/19 7:51,2024/3/19 9:45,2024/3/19 9:37,2024/3/19 9:51,KHN,KHN,XIY,XIY,3,12,2,79,585,115,106,14,120,325
436571762,2024/3/19 0:00,MU,9970,2024/3/19 8:25,2024/3/19 8:52,2024/3/19 9:40,2024/3/19 9:50,2024/3/19 10:02,UYN,UYN,XIY,XIY,3,12,2,79,580,75,58,12,70,32L
436566958,2024/3/19 0:00,MU,2102,2024/3/19 8:00,2024/3/19 8:07,2024/3/19 10:05,2024/3/19 9:45,2024/3/19 9:57,PKX,PKX,XIY,XIY,3,12,2,79,605,125,98,12,110,325
436684201,2024/3/19 0:00,MU,2225,2024/3/19 9:15,2024/3/19 9:25,2024/3/19 11:45,2024/3/19 12:06,2024/3/19 12:18,SHA,SHA,XIY,XIY,3,12,2,79,705,150,161,12,173,325
436468344,2024/3/19 0:00,MU,2200,2024/3/19 9:20,2024/3/19 9:23,2024/3/19 11:50,2024/3/19 11:40,2024/3/19 11:56,YNT,YNT,XIY,XIY,3,12,2,79,710,150,137,16,153,320
436877696,2024/3/19 0:00,MU,2366,2024/3/19 21:10,2024/3/19 21:13,2024/3/19 22:35,2024/3/19 22:13,2024/3/19 22:31,DSN,DSN,XIY,XIY,3,12,2,79,1355,85,60,18,78,320
436589998,2024/3/19 0:00,MU,6955,2024/3/19 6:35,2024/3/19 6:54,2024/3/19 9:05,2024/3/19 9:04,2024/3/19 9:15,CAN,CAN,XIY,XIY,3,12,2,79,545,150,130,11,141,73L
436638938,2024/3/19 0:00,MU,6510,2024/3/19 9:20,2024/3/19 9:26,2024/3/19 12:05,2024/3/19 11:55,2024/3/19 12:06,YIW,YIW,XIY,XIY,3,12,2,79,725,165,149,11,160,32L
436466891,2024/3/19 0:00,MU,2350,2024/3/19 22:50,2024/3/19 22:42,2024/3/20 0:05,2024/3/19 23:46,2024/3/19 23:50,XNN,XNN,XIY,XIY,3,12,3,80,5,75,64,4,68,319
436507401,2024/3/19 0:00,MU,2224,2024/3/19 19:45,2024/3/19 20:07,2024/3/19 22:35,2024/3/19 22:20,2024/3/19 22:27,HGH,HGH,XIY,XIY,3,12,2,79,1355,170,133,7,140,325
436614773,2024/3/19 0:00,MU,6156,2024/3/19 19:45,2024/3/19 19:55,2024/3/19 22:55,2024/3/19 22:24,2024/3/19 22:31,FOC,FOC,XIY,XIY,3,12,2,79,1375,190,149,7,156,32L
436553163,2024/3/19 0:00,MU,2304,2024/3/19 23:00,2024/3/19 23:00,2024/3/20 1:30,2024/3/20 1:05,2024/3/20 1:09,CAN,CAN,XIY,XIY,3,12,3,80,90,150,125,4,129,32L
436652821,2024/3/19 0:00,MU,2384,2024/3/19 12:20,2024/3/19 12:29,2024/3/19 14:05,2024/3/19 14:08,2024/3/19 14:20,CSX,CSX,XIY,XIY,3,12,2,79,845,105,99,12,111,32L
436561020,2024/3/19 0:00,MU,2108,2024/3/19 12:45,2024/3/19 12:57,2024/3/19 14:45,2024/3/19 14:38,2024/3/19 14:52,PKX,PKX,XIY,XIY,3,12,2,79,885,120,101,14,115,320
436885803,2024/3/19 0:00,MU,2182,2024/3/19 10:55,2024/3/19 10:59,2024/3/19 13:20,2024/3/19 12:40,2024/3/19 12:47,KMG,KMG,XIY,XIY,3,12,2,79,800,145,101,7,108,325
436655011,2024/3/19 0:00,MU,2391,2024/3/19 13:40,2024/3/19 14:03,2024/3/19 16:15,2024/3/19 16:43,2024/3/19 16:50,WNZ,WNZ,XIY,XIY,3,12,2,79,975,155,160,7,167,32L
436754307,2024/3/19 0:00,MU,2210,2024/3/19 12:30,2024/3/19 14:33,2024/3/19 15:40,2024/3/19 17:29,2024/3/19 17:34,SWA,SWA,XIY,XIY,3,12,2,79,940,190,176,5,181,32L
437604863,2024/3/19 0:00,MU,2340,2024/3/19 13:55,2024/3/19 15:38,2024/3/19 17:10,2024/3/19 18:19,2024/3/19 18:26,SYX,SYX,XIY,XIY,3,12,2,79,1030,195,161,7,168,325
436636848,2024/3/19 0:00,MU,2795,2024/3/19 15:15,2024/3/19 15:36,2024/3/19 17:20,2024/3/19 17:26,2024/3/19 17:32,NKG,NKG,XIY,XIY,3,12,2,79,1040,125,110,6,116,32L
436575119,2024/3/19 0:00,MU,5553,2024/3/19 14:50,2024/3/19 14:47,2024/3/19 16:45,2024/3/19 16:26,2024/3/19 16:42,KHN,KHN,XIY,XIY,3,12,2,79,1005,115,99,16,115,325
436530585,2024/3/20 0:00,MU,2214,2024/3/20 10:55,2024/3/20 11:04,2024/3/20 14:15,2024/3/20 13:40,2024/3/20 13:53,XMN,XMN,XIY,XIY,3,12,3,80,855,200,156,13,169,32L
436562290,2024/3/20 0:00,MU,2160,2024/3/20 15:40,2024/3/20 15:54,2024/3/20 18:15,2024/3/20 18:14,2024/3/20 18:20,SHA,SHA,XIY,XIY,3,12,3,80,1095,155,140,6,146,919
436731549,2024/3/20 0:00,MU,2174,2024/3/20 17:35,2024/3/20 17:35,2024/3/20 21:25,2024/3/20 20:42,2024/3/20 20:58,HRB,HRB,XIY,XIY,3,12,3,80,1285,230,187,16,203,73L
436455945,2024/3/20 0:00,MU,6295,2024/3/20 10:35,2024/3/20 10:55,2024/3/20 13:25,2024/3/20 13:23,2024/3/20 13:37,PVG,PVG,XIY,XIY,3,12,3,80,805,170,148,14,162,32L
436875082,2024/3/20 0:00,MU,2272,2024/3/20 18:45,2024/3/20 18:46,2024/3/20 21:55,2024/3/20 21:47,2024/3/20 22:00,CGQ,CGQ,XIY,XIY,3,12,3,80,1315,190,181,13,194,32L
436559848,2024/3/20 0:00,MU,2385,2024/3/20 7:45,2024/3/20 7:49,2024/3/20 9:35,2024/3/20 9:27,2024/3/20 9:34,HFE,HFE,XIY,XIY,3,12,3,80,575,110,98,7,105,32L
436643576,2024/3/20 0:00,MU,2152,2024/3/20 8:20,2024/3/20 8:39,2024/3/20 10:45,2024/3/20 11:04,2024/3/20 11:10,SHA,SHA,XIY,XIY,3,12,3,80,645,145,145,6,151,919
436643766,2024/3/20 0:00,MU,5727,2024/3/20 8:15,2024/3/20 8:23,2024/3/20 10:30,2024/3/20 10:07,2024/3/20 10:22,KMG,KMG,XIY,XIY,3,12,3,80,630,135,104,15,119,737
436680558,2024/3/20 0:00,MU,2769,2024/3/20 11:45,2024/3/20 12:57,2024/3/20 14:00,2024/3/20 14:47,2024/3/20 14:58,NKG,NKG,XIY,XIY,3,12,3,80,840,135,110,11,121,32L
436870999,2024/3/20 0:00,MU,9924,2024/3/20 19:05,2024/3/20 19:09,2024/3/20 21:30,2024/3/20 21:02,2024/3/20 21:13,YNT,YNT,XIY,XIY,3,12,3,80,1290,145,113,11,124,320
436484836,2024/3/20 0:00,MU,5723,2024/3/20 14:20,2024/3/20 15:14,2024/3/20 16:30,2024/3/20 17:03,2024/3/20 17:08,KMG,KMG,XIY,XIY,3,12,3,80,990,130,109,5,114,737
436773499,2024/3/20 0:00,MU,9564,2024/3/20 7:50,2024/3/20 7:56,2024/3/20 9:25,2024/3/20 9:33,2024/3/20 9:44,HET,HET,XIY,XIY,3,12,3,80,565,95,97,11,108,319
436807408,2024/3/20 0:00,MU,2270,2024/3/20 13:55,2024/3/20 14:08,2024/3/20 16:40,2024/3/20 16:34,2024/3/20 16:50,SZX,SZX,XIY,XIY,3,12,3,80,1000,165,146,16,162,325
436829056,2024/3/20 0:00,MU,2172,2024/3/20 19:25,2024/3/20 19:25,2024/3/20 22:25,2024/3/20 21:49,2024/3/20 21:54,HAK,HAK,XIY,XIY,3,12,3,80,1345,180,144,5,149,32L
436458077,2024/3/20 0:00,MU,6160,2024/3/20 22:30,2024/3/20 22:48,2024/3/21 1:05,2024/3/21 1:07,2024/3/21 1:14,SZX,SZX,XIY,XIY,3,12,4,81,65,155,139,7,146,320
436647050,2024/3/20 0:00,MU,6168,2024/3/20 21:20,2024/3/20 22:40,2024/3/20 23:55,2024/3/21 0:44,2024/3/21 0:49,DLC,DLC,XIY,XIY,3,12,3,80,1435,155,124,5,129,32L
436514749,2024/3/20 0:00,MU,2268,2024/3/20 22:50,2024/3/20 22:48,2024/3/21 0:05,2024/3/20 23:48,2024/3/20 23:54,CKG,CKG,XIY,XIY,3,12,4,81,5,75,60,6,66,325
436889899,2024/3/20 0:00,MU,2358,2024/3/20 21:15,2024/3/20 21:27,2024/3/21 0:10,2024/3/21 0:05,2024/3/21 0:12,HAK,HAK,XIY,XIY,3,12,4,81,10,175,158,7,165,32L
436516679,2024/3/20 0:00,MU,2366,2024/3/20 21:20,2024/3/20 21:22,2024/3/20 22:35,2024/3/20 22:22,2024/3/20 22:33,DSN,DSN,XIY,XIY,3,12,3,80,1355,75,60,11,71,32L
436652923,2024/3/20 0:00,MU,2342,2024/3/20 20:20,2024/3/20 20:33,2024/3/20 22:50,2024/3/20 22:51,2024/3/20 22:59,ZUH,ZUH,XIY,XIY,3,12,3,80,1370,150,138,8,146,320
436757142,2024/3/20 0:00,MU,2104,2024/3/20 10:00,2024/3/20 10:05,2024/3/20 12:15,2024/3/20 11:50,2024/3/20 12:04,PKX,PKX,XIY,XIY,3,12,3,80,735,135,105,14,119,32L
436805303,2024/3/20 0:00,MU,2116,2024/3/20 19:00,2024/3/20 19:03,2024/3/20 21:05,2024/3/20 20:33,2024/3/20 20:47,PKX,PKX,XIY,XIY,3,12,3,80,1265,125,90,14,104,321
436736145,2024/3/20 0:00,MU,2110,2024/3/20 14:00,2024/3/20 14:07,2024/3/20 16:15,2024/3/20 15:40,2024/3/20 15:51,PKX,PKX,XIY,XIY,3,12,3,80,975,135,93,11,104,325
436520567,2024/3/20 0:00,MU,2264,2024/3/20 17:00,2024/3/20 17:16,2024/3/20 20:10,2024/3/20 20:03,2024/3/20 20:18,SHE,SHE,XIY,XIY,3,12,3,80,1210,190,167,15,182,73M
436815158,2024/3/20 0:00,MU,2378,2024/3/20 19:55,2024/3/20 19:50,2024/3/20 23:30,2024/3/20 22:41,2024/3/20 22:52,AAT,AAT,XIY,XIY,3,12,3,80,1410,215,171,11,182,32L
436790679,2024/3/20 0:00,MU,2154,2024/3/20 12:30,2024/3/20 12:40,2024/3/20 15:15,2024/3/20 14:54,2024/3/20 15:09,SHA,SHA,XIY,XIY,3,12,3,80,915,165,134,15,149,32L
436686250,2024/3/20 0:00,MU,2108,2024/3/20 12:45,2024/3/20 12:58,2024/3/20 14:45,2024/3/20 14:37,2024/3/20 14:49,PKX,PKX,XIY,XIY,3,12,3,80,885,120,99,12,111,320
436634426,2024/3/20 0:00,MU,2336,2024/3/20 16:00,2024/3/20 15:55,2024/3/20 18:50,2024/3/20 18:21,2024/3/20 18:31,LXA,LXA,XIY,XIY,3,12,3,80,1130,170,146,10,156,319
436869350,2024/3/20 0:00,MU,9906,2024/3/20 21:05,2024/3/20 21:32,2024/3/21 0:05,2024/3/21 0:00,2024/3/21 0:07,XMN,XMN,XIY,XIY,3,12,4,81,5,180,148,7,155,320
436870798,2024/3/20 0:00,MU,2118,2024/3/20 20:00,2024/3/20 20:16,2024/3/20 22:10,2024/3/20 21:55,2024/3/20 22:07,PKX,PKX,XIY,XIY,3,12,3,80,1330,130,99,12,111,319
436598493,2024/3/20 0:00,MU,6955,2024/3/20 6:35,2024/3/20 6:54,2024/3/20 9:05,2024/3/20 9:14,2024/3/20 9:19,CAN,CAN,XIY,XIY,3,12,3,80,545,150,140,5,145,73L
436649923,2024/3/20 0:00,MU,5225,2024/3/20 16:45,2024/3/20 16:53,2024/3/20 20:00,2024/3/20 19:13,2024/3/20 19:24,XMN,XMN,XIY,XIY,3,12,3,80,1200,195,140,11,151,32L
436643824,2024/3/20 0:00,MU,2208,2024/3/20 19:20,2024/3/20 19:30,2024/3/20 21:35,2024/3/20 21:13,2024/3/20 21:17,KMG,KMG,XIY,XIY,3,12,3,80,1295,135,103,4,107,32L
436607960,2024/3/20 0:00,MU,2112,2024/3/20 16:00,2024/3/20 16:14,2024/3/20 18:10,2024/3/20 17:45,2024/3/20 17:54,PKX,PKX,XIY,XIY,3,12,3,80,1090,130,91,9,100,32L
436653640,2024/3/20 0:00,MU,2138,2024/3/20 16:55,2024/3/20 16:59,2024/3/20 20:00,2024/3/20 19:18,2024/3/20 19:24,FOC,FOC,XIY,XIY,3,12,3,80,1200,185,139,6,145,32L
436697006,2024/3/20 0:00,MU,2389,2024/3/20 17:45,2024/3/20 17:48,2024/3/20 20:30,2024/3/20 20:22,2024/3/20 20:27,NGB,NGB,XIY,XIY,3,12,3,80,1230,165,154,5,159,32L
436594427,2024/3/20 0:00,MU,6531,2024/3/20 20:10,2024/3/20 20:43,2024/3/20 22:25,2024/3/20 22:33,2024/3/20 22:39,TAO,TAO,XIY,XIY,3,12,3,80,1345,135,110,6,116,32L
436866145,2024/3/20 0:00,MU,204,2024/3/20 14:45,2024/3/20 15:08,2024/3/20 17:55,2024/3/20 18:10,2024/3/20 18:23,HKG,HKG,XIY,XIY,3,12,3,80,1075,190,182,13,195,32L
436733099,2024/3/20 0:00,MU,2386,2024/3/20 16:40,2024/3/20 16:36,2024/3/20 20:35,2024/3/20 20:07,2024/3/20 20:26,HTN,HTN,XIY,XIY,3,12,3,80,1235,235,211,19,230,32L
436597115,2024/3/20 0:00,MU,2368,2024/3/20 12:35,2024/3/20 12:47,2024/3/20 15:35,2024/3/20 15:21,2024/3/20 15:32,HAK,HAK,XIY,XIY,3,12,3,80,935,180,154,11,165,32L
436521353,2024/3/20 0:00,MU,2362,2024/3/20 21:55,2024/3/20 22:02,2024/3/21 0:10,2024/3/20 23:51,2024/3/20 23:57,KMG,KMG,XIY,XIY,3,12,4,81,10,135,109,6,115,320
436518370,2024/3/20 0:00,MU,2142,2024/3/20 15:15,2024/3/20 15:28,2024/3/20 19:05,2024/3/20 18:35,2024/3/20 18:41,CGQ,CGQ,XIY,XIY,3,12,3,80,1145,230,187,6,193,32L
436775602,2024/3/20 0:00,MU,6156,2024/3/20 19:10,2024/3/20 19:18,2024/3/20 22:20,2024/3/20 21:42,2024/3/20 21:50,FOC,FOC,XIY,XIY,3,12,3,80,1340,190,144,8,152,32L
436870086,2024/3/20 0:00,MU,2204,2024/3/20 19:55,2024/3/20 19:56,2024/3/21 0:05,2024/3/20 23:35,2024/3/20 23:41,KHG,KHG,XIY,XIY,3,12,4,81,5,250,219,6,225,32L
436706369,2024/3/20 0:00,MU,2302,2024/3/20 14:40,2024/3/20 15:08,2024/3/20 17:25,2024/3/20 17:33,2024/3/20 17:41,CAN,CAN,XIY,XIY,3,12,3,80,1045,165,145,8,153,32L
436470697,2024/3/20 0:00,MU,2216,2024/3/20 16:30,2024/3/20 16:21,2024/3/20 19:00,2024/3/20 18:12,2024/3/20 18:26,DNH,DNH,XIY,XIY,3,12,3,80,1140,150,111,14,125,32L
436711213,2024/3/20 0:00,MU,6924,2024/3/20 19:10,2024/3/20 19:26,2024/3/20 21:20,2024/3/20 21:07,2024/3/20 21:21,TSN,TSN,XIY,XIY,3,12,3,80,1280,130,101,14,115,320
436562338,2024/3/20 0:00,MU,2322,2024/3/20 19:30,2024/3/20 19:35,2024/3/20 22:55,2024/3/20 22:26,2024/3/20 22:31,KRY,KRY,XIY,XIY,3,12,3,80,1375,205,171,5,176,32L
436830869,2024/3/20 0:00,MU,5725,2024/3/20 15:15,2024/3/20 15:13,2024/3/20 17:30,2024/3/20 17:10,2024/3/20 17:31,DLU,DLU,XIY,XIY,3,12,3,80,1050,135,117,21,138,737
436753558,2024/3/20 0:00,MU,2166,2024/3/20 18:35,2024/3/20 18:53,2024/3/20 20:55,2024/3/20 21:05,,SHA,SHA,XIY,XIY,3,12,3,80,1255,140,132,,,320
436865899,2024/3/20 0:00,MU,2156,2024/3/20 13:20,2024/3/20 13:41,2024/3/20 15:50,2024/3/20 15:51,2024/3/20 16:05,SHA,SHA,XIY,XIY,3,12,3,80,950,150,130,14,144,320
436816814,2024/3/20 0:00,MU,6202,2024/3/20 18:25,2024/3/20 18:22,2024/3/20 20:20,2024/3/20 19:37,2024/3/20 19:53,YZY,YZY,XIY,XIY,3,12,3,80,1220,115,75,16,91,320
436585426,2024/3/20 0:00,MU,2314,2024/3/20 17:55,2024/3/20 19:38,2024/3/20 19:30,2024/3/20 20:39,2024/3/20 20:55,XNN,XNN,XIY,XIY,3,12,3,80,1170,95,61,16,77,319
436858856,2024/3/20 0:00,MU,9962,2024/3/20 22:15,2024/3/20 22:20,2024/3/21 1:10,2024/3/21 0:47,2024/3/21 0:50,HYN,HYN,XIY,XIY,3,12,4,81,70,175,147,3,150,320
436614686,2024/3/20 0:00,MU,2356,2024/3/20 15:45,2024/3/20 15:41,2024/3/20 19:10,2024/3/20 18:32,2024/3/20 18:47,KRL,KRL,XIY,XIY,3,12,3,80,1150,205,171,15,186,319
436591092,2024/3/20 0:00,MU,2276,2024/3/20 17:50,2024/3/20 18:19,2024/3/20 19:00,2024/3/20 19:16,2024/3/20 19:31,UYN,UYN,XIY,XIY,3,12,3,80,1140,70,57,15,72,319
436818596,2024/3/20 0:00,MU,2298,2024/3/20 17:15,2024/3/20 17:20,2024/3/20 20:05,2024/3/20 19:30,2024/3/20 19:38,DLC,DLC,XIY,XIY,3,12,3,80,1205,170,130,8,138,319
436521962,2024/3/20 0:00,MU,9872,2024/3/20 21:10,2024/3/20 21:18,2024/3/21 0:55,2024/3/21 0:49,2024/3/21 1:02,QSZ,QSZ,XIY,XIY,3,12,4,81,55,225,211,13,224,319
436762791,2024/3/20 0:00,MU,2159,2024/3/20 12:05,2024/3/20 12:13,2024/3/20 12:55,2024/3/20 13:03,2024/3/20 13:16,ENY,ENY,XIY,XIY,3,12,3,80,775,50,50,13,63,319
436458258,2024/3/20 0:00,MU,9914,2024/3/20 10:15,2024/3/20 10:22,2024/3/20 12:15,2024/3/20 12:08,2024/3/20 12:16,HFE,HFE,XIY,XIY,3,12,3,80,735,120,106,8,114,319
436887899,2024/3/20 0:00,MU,2260,2024/3/20 19:45,2024/3/20 19:35,2024/3/20 21:45,2024/3/20 21:16,2024/3/20 21:20,JGN,JGN,XIY,XIY,3,12,3,80,1305,120,101,4,105,319
436674941,2024/3/20 0:00,MU,9024,2024/3/20 21:20,2024/3/20 21:33,2024/3/21 1:00,2024/3/21 0:42,2024/3/21 0:55,YIN,YIN,XIY,XIY,3,12,4,81,60,220,189,13,202,319
436477707,2024/3/20 0:00,MU,2165,2024/3/20 13:15,2024/3/20 13:13,2024/3/20 15:25,2024/3/20 14:57,2024/3/20 15:10,JGN,JGN,XIY,XIY,3,12,3,80,925,130,104,13,117,319
436596054,2024/3/20 0:00,MU,2190,2024/3/20 14:10,2024/3/20 14:13,2024/3/20 18:00,2024/3/20 17:25,2024/3/20 17:44,AKU,AKU,XIY,XIY,3,12,3,80,1080,230,192,19,211,319
436735358,2024/3/20 0:00,MU,2210,2024/3/20 12:30,2024/3/20 12:29,2024/3/20 15:40,2024/3/20 15:23,2024/3/20 15:38,SWA,SWA,XIY,XIY,3,12,3,80,940,190,174,15,189,320
436504898,2024/3/20 0:00,MU,2350,2024/3/20 22:50,2024/3/20 22:43,2024/3/21 0:05,2024/3/20 23:47,2024/3/21 0:00,XNN,XNN,XIY,XIY,3,12,4,81,5,75,64,13,77,320
436502383,2024/3/20 0:00,MU,5022,2024/3/20 17:35,2024/3/20 17:52,2024/3/20 19:55,2024/3/20 19:43,2024/3/20 19:51,TAO,TAO,XIY,XIY,3,12,3,80,1195,140,111,8,119,320
436570749,2024/3/20 0:00,MU,2324,2024/3/20 19:45,2024/3/20 19:41,2024/3/20 21:00,2024/3/20 20:32,2024/3/20 20:38,UYN,UYN,XIY,XIY,3,12,3,80,1260,75,51,6,57,32L
436623436,2024/3/20 0:00,MU,2240,2024/3/20 23:00,2024/3/20 23:01,2024/3/21 1:35,2024/3/21 1:22,2024/3/21 1:29,SHA,SHA,XIY,XIY,3,12,4,81,95,155,141,7,148,323
436563743,2024/3/20 0:00,MU,2278,2024/3/20 20:20,2024/3/20 20:22,2024/3/20 21:25,2024/3/20 21:11,2024/3/20 21:21,UYN,UYN,XIY,XIY,3,12,3,80,1285,65,49,10,59,319
436707106,2024/3/20 0:00,MU,5552,2024/3/20 13:10,2024/3/20 13:35,2024/3/20 14:30,2024/3/20 14:42,2024/3/20 14:55,DSN,DSN,XIY,XIY,3,12,3,80,870,80,67,13,80,320
436713198,2024/3/20 0:00,MU,2262,2024/3/20 10:25,2024/3/20 10:45,2024/3/20 11:45,2024/3/20 11:54,2024/3/20 12:06,CKG,CKG,XIY,XIY,3,12,3,80,705,80,69,12,81,320
436637577,2024/3/20 0:00,MU,2266,2024/3/20 19:10,2024/3/20 19:25,2024/3/20 21:05,2024/3/20 20:55,2024/3/20 21:02,CSX,CSX,XIY,XIY,3,12,3,80,1265,115,90,7,97,32L
436723426,2024/3/20 0:00,FM,9203,2024/3/20 17:15,2024/3/20 17:26,2024/3/20 19:45,2024/3/20 19:57,2024/3/20 20:11,SHA,SHA,XIY,XIY,3,12,3,80,1185,150,151,14,165,325
436623525,2024/3/20 0:00,MU,2224,2024/3/20 19:45,2024/3/20 20:13,2024/3/20 22:35,2024/3/20 22:23,2024/3/20 22:29,HGH,HGH,XIY,XIY,3,12,3,80,1355,170,130,6,136,325
436647202,2024/3/20 0:00,MU,2340,2024/3/20 13:55,2024/3/20 14:01,2024/3/20 17:10,2024/3/20 16:45,2024/3/20 16:58,SYX,SYX,XIY,XIY,3,12,3,80,1030,195,164,13,177,325
436791606,2024/3/20 0:00,MU,2300,2024/3/20 21:30,2024/3/20 21:35,2024/3/21 0:55,2024/3/21 0:24,2024/3/21 0:36,URC,URC,XIY,XIY,3,12,4,81,55,205,169,12,181,325
436645536,2024/3/20 0:00,MU,2380,2024/3/20 22:05,2024/3/20 22:21,2024/3/21 0:15,2024/3/21 0:29,2024/3/21 0:38,HGH,HGH,XIY,XIY,3,12,4,81,15,130,128,9,137,325
436763819,2024/3/20 0:00,MU,5715,2024/3/20 22:55,2024/3/20 22:57,2024/3/21 1:00,2024/3/21 0:28,2024/3/21 0:41,PKX,PKX,XIY,XIY,3,12,4,81,60,125,91,13,104,325
436870979,2024/3/20 0:00,MU,2398,2024/3/20 15:30,2024/3/20 15:50,2024/3/20 18:00,2024/3/20 18:03,2024/3/20 18:16,HGH,HGH,XIY,XIY,3,12,3,80,1080,150,133,13,146,325
436446090,2024/3/20 0:00,MU,2182,2024/3/20 10:55,2024/3/20 10:57,2024/3/20 13:20,2024/3/20 12:39,2024/3/20 12:53,KMG,KMG,XIY,XIY,3,12,3,80,800,145,102,14,116,32L
436579686,2024/3/20 0:00,MU,2885,2024/3/20 17:40,2024/3/20 17:47,2024/3/20 20:00,2024/3/20 19:55,2024/3/20 20:02,WUX,WUX,XIY,XIY,3,12,3,80,1200,140,128,7,135,320
436737313,2024/3/20 0:00,MU,2320,2024/3/20 19:05,2024/3/20 19:03,2024/3/20 21:10,2024/3/20 20:51,2024/3/20 20:59,JGS,JGS,XIY,XIY,3,12,3,80,1270,125,108,8,116,320
436451792,2024/3/20 0:00,MU,2202,2024/3/20 18:55,2024/3/20 19:45,2024/3/20 21:15,2024/3/20 21:30,2024/3/20 21:35,TAO,TAO,XIY,XIY,3,12,3,80,1275,140,105,5,110,32L
436639104,2024/3/20 0:00,MU,2388,2024/3/20 10:45,2024/3/20 11:00,2024/3/20 13:10,2024/3/20 12:56,2024/3/20 13:09,NKG,NKG,XIY,XIY,3,12,3,80,790,145,116,13,129,32L
436618870,2024/3/20 0:00,MU,2114,2024/3/20 17:00,2024/3/20 17:15,2024/3/20 19:25,2024/3/20 18:51,2024/3/20 19:04,PKX,PKX,XIY,XIY,3,12,3,80,1165,145,96,13,109,32L
436594417,2024/3/20 0:00,MU,2140,2024/3/20 21:30,2024/3/20 21:51,2024/3/21 0:45,2024/3/21 0:33,2024/3/21 0:40,SYX,SYX,XIY,XIY,3,12,4,81,45,195,162,7,169,32L
436815144,2024/3/20 0:00,MU,2895,2024/3/20 18:30,2024/3/20 18:55,2024/3/20 20:40,2024/3/20 20:41,2024/3/20 20:47,NKG,NKG,XIY,XIY,3,12,3,80,1240,130,106,6,112,32L
436505646,2024/3/20 0:00,MU,2376,2024/3/20 21:00,2024/3/20 21:06,2024/3/20 23:05,2024/3/20 22:45,2024/3/20 22:59,GOQ,GOQ,XIY,XIY,3,12,3,80,1385,125,99,14,113,319
436464396,2024/3/20 0:00,MU,2168,2024/3/20 19:55,2024/3/20 20:14,2024/3/20 22:30,2024/3/20 22:37,2024/3/20 22:46,SHA,SHA,XIY,XIY,3,12,3,80,1350,155,143,9,152,325
436568750,2024/3/20 0:00,MU,2170,2024/3/20 20:35,2024/3/20 20:47,2024/3/20 23:10,2024/3/20 23:10,2024/3/20 23:15,SHA,SHA,XIY,XIY,3,12,3,80,1390,155,143,5,148,325
436770243,2024/3/20 0:00,MU,2082,2024/3/20 1:05,2024/3/20 1:08,2024/3/20 6:05,2024/3/20 5:01,2024/3/20 5:09,HKT,HKT,XIY,XIY,3,12,3,80,365,300,233,8,241,32L
436830342,2024/3/20 0:00,MU,2334,2024/3/20 12:10,2024/3/20 12:39,2024/3/20 14:50,2024/3/20 14:59,2024/3/20 15:11,LXA,LXA,XIY,XIY,3,12,3,80,890,160,140,12,152,319
436516420,2024/3/20 0:00,MU,9970,2024/3/20 8:25,2024/3/20 8:27,2024/3/20 9:40,2024/3/20 9:19,2024/3/20 9:32,UYN,UYN,XIY,XIY,3,12,3,80,580,75,52,13,65,32L
436703214,2024/3/20 0:00,MU,2184,2024/3/20 10:45,2024/3/20 11:13,2024/3/20 14:10,2024/3/20 14:04,2024/3/20 14:16,SHE,SHE,XIY,XIY,3,12,3,80,850,205,171,12,183,32L
436864107,2024/3/20 0:00,MU,5553,2024/3/20 16:50,2024/3/20 16:57,2024/3/20 18:45,2024/3/20 18:30,2024/3/20 18:36,KHN,KHN,XIY,XIY,3,12,3,80,1125,115,93,6,99,320
436599805,2024/3/20 0:00,MU,9986,2024/3/20 6:55,2024/3/20 6:50,2024/3/20 7:55,2024/3/20 7:39,2024/3/20 7:44,UYN,UYN,XIY,XIY,3,12,3,80,475,60,49,5,54,32L
436626680,2024/3/20 0:00,MU,2971,2024/3/20 7:00,2024/3/20 7:08,2024/3/20 9:30,2024/3/20 9:16,2024/3/20 9:33,CZX,CZX,XIY,XIY,3,12,3,80,570,150,128,17,145,320
436656347,2024/3/20 0:00,MU,2301,2024/3/20 7:00,2024/3/20 6:58,2024/3/20 8:25,2024/3/20 7:45,2024/3/20 7:51,INC,INC,XIY,XIY,3,12,3,80,505,85,47,6,53,32L
436858894,2024/3/20 0:00,MU,6206,2024/3/20 12:15,2024/3/20 12:41,2024/3/20 14:55,2024/3/20 15:02,2024/3/20 15:14,CAN,CAN,XIY,XIY,3,12,3,80,895,160,141,12,153,325
